word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
冲突,0.014033,0.039727,-0.057561,0.083885,100,0.353235,83,128,0,6,0.005393,0.495050
角落,0.013974,0.042173,-0.059681,0.086776,100,0.331360,159,185,3,5,-0.003418,0.386139
千万别,0.013956,0.040574,-0.064045,0.081452,100,0.343965,98,152,1,6,-0.001025,0.405941
潜藏,0.013890,0.039962,-0.068806,0.095985,100,0.347585,12,14,2,5,0.005187,0.475248
不给,0.013888,0.037920,-0.060367,0.080459,100,0.366249,612,550,6,6,-0.001001,0.425743
不顺,0.013864,0.038825,-0.069861,0.085244,100,0.357101,37,58,2,5,0.003229,0.485149
最好,0.013666,0.041860,-0.069970,0.091460,100,0.326474,601,960,5,10,-0.000860,0.405941
可见,0.013656,0.034666,-0.048732,0.081597,100,0.393914,111,239,7,9,0.007893,0.425743
冷汗,0.013595,0.037541,-0.057976,0.089085,100,0.362145,133,174,7,11,0.001933,0.415842
放出,0.013590,0.039698,-0.059791,0.083865,100,0.342326,101,116,7,8,0.002364,0.425743
一层,0.013510,0.042277,-0.077109,0.087359,100,0.319556,730,782,25,22,0.000612,0.376238
乱哄哄,0.013485,0.041266,-0.049287,0.093952,100,0.326793,95,46,3,5,0.002907,0.405941
辛酸,0.013381,0.040156,-0.058949,0.086140,100,0.333225,57,63,11,10,0.007921,0.534653
婴儿,0.013316,0.039604,-0.060370,0.095668,100,0.336222,71,221,2,6,0.004330,0.435644
温热,0.013269,0.041724,-0.060960,0.081289,100,0.318008,16,76,1,13,0.002720,0.455446
细节,0.013235,0.035884,-0.056587,0.072097,100,0.368809,64,219,1,6,0.000136,0.405941
生意,0.013191,0.033902,-0.043480,0.092301,100,0.389085,176,625,1,8,0.004778,0.455446
黑暗,0.013163,0.038999,-0.054540,0.089067,100,0.337512,512,870,11,24,0.000070,0.396040
大事,0.013157,0.037211,-0.059138,0.072755,100,0.353570,533,531,15,13,0.000207,0.495050
走近,0.013147,0.033672,-0.059100,0.078664,100,0.390433,333,285,9,5,-0.004912,0.366337
合作,0.013139,0.041187,-0.056353,0.093530,100,0.319003,110,349,1,7,-0.000449,0.405941
既然,0.013105,0.042654,-0.066159,0.088866,100,0.307234,861,1521,8,22,-0.003667,0.415842
得出,0.013056,0.042801,-0.074813,0.108953,100,0.305042,174,219,2,5,-0.007630,0.346535
马路上,0.013039,0.043722,-0.094340,0.088478,100,0.298218,130,183,3,8,-0.006363,0.425743
外婆,0.013009,0.040773,-0.063760,0.085760,100,0.319057,8,207,0,5,-0.003682,0.386139
最初,0.012896,0.039374,-0.048063,0.094164,100,0.327524,155,273,2,5,0.003651,0.455446
落地,0.012793,0.039370,-0.056608,0.082479,100,0.324949,141,170,8,8,-0.007492,0.356436
算是,0.012614,0.038500,-0.062644,0.097480,100,0.327627,547,825,13,16,-0.001422,0.455446
十几年,0.012450,0.038593,-0.063494,0.077366,100,0.322605,91,222,3,9,-0.005539,0.386139
夏天,0.012425,0.038901,-0.058807,0.083645,100,0.319410,215,471,0,6,0.002602,0.415842
几只,0.012403,0.042579,-0.072800,0.082029,100,0.291303,123,300,0,7,0.004883,0.425743
祷告,0.012392,0.039376,-0.072556,0.083963,100,0.314712,48,36,3,5,0.005480,0.415842
可能,0.012276,0.038777,-0.055552,0.088652,100,0.316582,2063,4377,27,76,0.003053,0.415842
糊涂,0.012273,0.043384,-0.075774,0.087687,100,0.282883,436,324,16,11,0.003261,0.435644
崇敬,0.012195,0.038035,-0.074276,0.078126,100,0.320612,55,61,5,5,-0.003309,0.455446
惶惑,0.012098,0.042804,-0.068470,0.094793,100,0.282639,75,63,7,10,-0.000245,0.455446
全部,0.012009,0.043394,-0.061605,0.108070,100,0.276748,1123,1410,15,40,-0.001189,0.396040
怅惘,0.012008,0.039158,-0.057381,0.094851,100,0.306648,16,16,3,5,0.010198,0.534653
嫉妒,0.011835,0.031970,-0.044382,0.075891,100,0.370184,91,172,8,8,0.000553,0.445545
然后,0.011823,0.039726,-0.062638,0.084266,100,0.297613,2391,3997,23,37,-0.001716,0.445545
捂着,0.011755,0.035895,-0.062260,0.076051,100,0.327481,137,172,10,13,0.005022,0.475248
温柔,0.011696,0.035215,-0.058007,0.077148,100,0.332133,159,275,6,5,0.010347,0.504950
忧愁,0.011675,0.039923,-0.070017,0.090949,100,0.292435,114,80,18,12,0.002140,0.465347
知道,0.011645,0.043469,-0.063080,0.082598,100,0.267891,12101,15373,306,410,0.005152,0.465347
一堆,0.011524,0.040463,-0.058850,0.087340,100,0.284803,419,495,7,5,0.001353,0.415842
若无其事,0.011482,0.041563,-0.060560,0.097962,100,0.276264,60,96,6,7,0.004408,0.465347
不免有些,0.011374,0.043252,-0.084861,0.086473,100,0.262962,18,25,6,9,-0.004954,0.366337
这么说,0.011365,0.038526,-0.057978,0.077609,100,0.294983,463,619,38,26,0.001825,0.455446
大学生,0.011332,0.039364,-0.072254,0.082352,100,0.287886,104,349,2,5,-0.003316,0.415842
最深处,0.011298,0.037274,-0.055552,0.082249,100,0.303113,8,22,1,8,0.005528,0.495050
掠过,0.011204,0.039007,-0.061368,0.095405,100,0.287225,149,221,29,34,0.003273,0.524752
不能,0.011077,0.040619,-0.074128,0.093438,100,0.272712,8551,7723,123,133,-0.000284,0.455446
稍稍,0.011069,0.039430,-0.068619,0.074112,100,0.280731,183,207,10,10,-0.000846,0.465347
地道,0.011049,0.043380,-0.062126,0.095648,100,0.254705,298,758,5,12,0.010599,0.504950
当时,0.011048,0.043506,-0.069055,0.092266,100,0.253942,1167,2150,45,49,-0.008309,0.346535
抚慰,0.010961,0.040424,-0.061813,0.089387,100,0.271150,27,61,3,5,-0.001473,0.396040
哪儿,0.010878,0.039973,-0.082736,0.081566,100,0.272142,1042,2087,16,24,0.013368,0.524752
必定,0.010784,0.034921,-0.055026,0.076968,100,0.308821,89,163,1,5,-0.004886,0.366337
国家,0.010722,0.032205,-0.047376,0.068930,100,0.332913,1028,1303,13,9,-0.001627,0.445545
才说,0.010711,0.037430,-0.052926,0.087294,100,0.286153,465,292,15,7,-0.007844,0.376238
睡觉,0.010663,0.038904,-0.058872,0.089061,100,0.274097,861,910,11,7,0.004399,0.445545
实际上,0.010608,0.044013,-0.078227,0.091812,100,0.241029,433,590,10,17,0.001635,0.435644
罢了,0.010606,0.041816,-0.072200,0.086925,100,0.253632,258,450,4,10,0.000489,0.455446
带来,0.010421,0.041597,-0.060793,0.118023,100,0.250533,640,945,9,15,-0.008682,0.316832
记下,0.010410,0.039096,-0.067041,0.083893,100,0.266272,44,73,0,5,-0.001104,0.475248
梦想,0.010376,0.040010,-0.060297,0.082734,100,0.259324,91,172,6,5,0.004348,0.514851
夜里,0.010253,0.037764,-0.066660,0.077762,100,0.271496,998,1213,13,22,-0.000038,0.386139
回去,0.010183,0.047104,-0.066056,0.105751,100,0.216182,2617,2109,40,35,-0.006797,0.396040
无力,0.010176,0.037067,-0.060614,0.076952,100,0.274528,181,240,8,8,0.007707,0.485149
读书,0.010139,0.038358,-0.064693,0.085936,100,0.264335,230,495,1,8,-0.003031,0.445545
开始,0.010118,0.040652,-0.062467,0.088158,100,0.248889,2549,4695,62,100,0.000361,0.425743
兴致,0.010104,0.043602,-0.083102,0.080970,100,0.231743,125,193,1,5,0.007000,0.415842
见人,0.010096,0.043802,-0.070382,0.095287,100,0.230500,218,191,4,5,-0.003839,0.366337
仍然,0.009951,0.042364,-0.057970,0.092014,100,0.234889,1137,1370,34,41,-0.004058,0.465347
却是,0.009728,0.038215,-0.073271,0.088693,100,0.254553,459,1486,26,81,-0.002516,0.455446
不在,0.009645,0.043032,-0.059814,0.109800,100,0.224127,732,1019,21,21,-0.000476,0.465347
言语,0.009618,0.036470,-0.068460,0.084569,100,0.263729,307,265,18,11,-0.002547,0.425743
般的,0.009556,0.037181,-0.060659,0.077645,100,0.257012,579,767,25,31,-0.002304,0.415842
宁静,0.009472,0.041931,-0.074839,0.086015,100,0.225888,138,149,11,5,0.002777,0.465347
司机,0.009406,0.038025,-0.059524,0.075383,100,0.247373,241,577,2,11,-0.007066,0.366337
河南,0.009204,0.036594,-0.052955,0.079786,100,0.251506,113,337,0,6,0.003823,0.435644
无论如何,0.009188,0.044255,-0.078693,0.094178,100,0.207615,291,340,8,7,-0.002305,0.425743
转过身,0.009159,0.040757,-0.069771,0.078437,100,0.224714,245,431,1,5,-0.000009,0.405941
发凉,0.009083,0.035311,-0.055011,0.086296,100,0.257227,15,18,3,5,0.005103,0.465347
上画,0.009060,0.041563,-0.066164,0.094461,100,0.217970,56,80,0,6,-0.002936,0.396040
遥远,0.009025,0.036894,-0.057350,0.074500,100,0.244616,110,339,6,8,0.005212,0.534653
打电话,0.008957,0.042997,-0.070986,0.095329,100,0.208317,263,663,2,9,0.006049,0.504950
不少,0.008912,0.041830,-0.067483,0.098243,100,0.213062,1265,1237,25,23,0.001074,0.455446
暗笑,0.008797,0.042307,-0.067248,0.079201,100,0.207937,30,22,9,7,-0.007063,0.326733
捂住,0.008758,0.034748,-0.051538,0.090377,100,0.252044,102,198,8,8,-0.001505,0.396040
帮忙,0.008739,0.032523,-0.053063,0.072918,100,0.268712,404,585,4,8,-0.000039,0.465347
鄙视,0.008739,0.034980,-0.049048,0.069032,100,0.249829,44,86,3,9,0.001917,0.514851
这般,0.008734,0.039011,-0.059452,0.083472,100,0.223897,94,168,4,5,0.006500,0.495050
不小,0.008663,0.039827,-0.057540,0.086821,100,0.217525,430,247,7,6,-0.006333,0.376238
一朵,0.008651,0.042233,-0.066714,0.077262,100,0.204831,103,197,3,7,0.006625,0.475248
前方,0.008611,0.039462,-0.059292,0.093979,100,0.218211,256,167,10,5,0.009894,0.504950
两种,0.008600,0.040121,-0.057838,0.088052,100,0.214353,153,198,5,7,-0.000590,0.495050
陌生,0.008581,0.040430,-0.072119,0.075465,100,0.212249,157,479,4,18,-0.007704,0.405941
不得不,0.008510,0.040511,-0.081801,0.080388,100,0.210075,436,678,13,26,0.000394,0.415842
焦虑,0.008491,0.037918,-0.059690,0.083987,100,0.223930,87,86,13,14,0.007534,0.534653
只好,0.008458,0.038782,-0.068612,0.068312,100,0.218104,1545,1620,42,28,-0.000174,0.396040
反抗,0.008287,0.040187,-0.082427,0.078676,100,0.206204,183,180,4,9,0.006540,0.534653
是否,0.007984,0.040482,-0.068468,0.087104,100,0.197235,248,533,4,11,0.006023,0.485149
充实,0.007976,0.040696,-0.068147,0.098469,100,0.195986,48,88,6,6,0.000109,0.465347
受过,0.007916,0.044126,-0.077822,0.089334,100,0.179390,231,188,4,9,-0.000537,0.445545
消瘦,0.007831,0.033880,-0.060818,0.076579,100,0.231146,87,93,2,6,-0.001441,0.465347
包含,0.007795,0.038790,-0.067374,0.072970,100,0.200955,112,141,4,7,-0.006418,0.376238
大山,0.007758,0.035955,-0.058499,0.072820,100,0.215781,124,363,0,16,0.009783,0.554455
陡然,0.007755,0.041699,-0.075245,0.092067,100,0.185988,69,77,3,5,-0.002552,0.435644
一动,0.007610,0.038476,-0.062545,0.095624,100,0.197786,451,280,121,73,-0.005884,0.445545
厌烦,0.007480,0.043345,-0.068080,0.088185,100,0.172568,45,70,6,7,0.002268,0.475248
用意,0.007464,0.036861,-0.065010,0.080796,100,0.202501,141,69,1,6,0.001546,0.485149
分开,0.007419,0.044328,-0.068372,0.105923,100,0.167372,311,267,2,8,-0.005664,0.386139
极不,0.007413,0.036587,-0.064485,0.064830,100,0.202599,45,59,4,6,-0.004133,0.425743
咚咚,0.007358,0.037121,-0.060585,0.068282,100,0.198220,141,131,18,14,0.003580,0.445545
好好,0.007351,0.037956,-0.067834,0.072955,100,0.193667,1552,1567,10,28,-0.003056,0.465347
土匪,0.007344,0.036845,-0.061895,0.071320,100,0.199313,327,434,4,5,0.008560,0.524752
客人,0.007330,0.039422,-0.064092,0.082994,100,0.185941,676,812,14,11,-0.010314,0.415842
之外,0.007309,0.039231,-0.066689,0.073889,100,0.186302,321,536,5,6,-0.000073,0.435644
可惜,0.007287,0.040827,-0.065747,0.076267,100,0.178483,650,590,12,8,0.003615,0.465347
每次,0.007224,0.040856,-0.065941,0.079352,100,0.176823,303,710,7,13,0.000431,0.455446
不出,0.007190,0.044079,-0.095292,0.088166,100,0.163122,604,643,25,18,-0.000214,0.455446
喉咙,0.007115,0.039375,-0.056671,0.082007,100,0.180707,245,391,9,15,-0.001284,0.435644
难得,0.007105,0.036496,-0.053382,0.074030,100,0.194676,164,422,7,10,0.003844,0.465347
一番,0.007080,0.033658,-0.057320,0.061856,100,0.210350,819,602,12,23,-0.002806,0.425743
先是,0.007041,0.045548,-0.080346,0.094322,100,0.154591,141,541,2,9,-0.009367,0.376238
一阵阵,0.007028,0.037227,-0.081355,0.074407,100,0.188781,190,206,16,40,0.006689,0.554455
同样,0.007011,0.045335,-0.093043,0.073583,100,0.154649,415,807,18,25,0.000619,0.455446
原因,0.006899,0.037018,-0.065550,0.071106,100,0.186359,550,838,16,24,0.002209,0.475248
炮兵,0.006833,0.036991,-0.058063,0.072966,100,0.184709,62,107,0,5,0.005732,0.514851
一线,0.006775,0.037459,-0.064725,0.079092,100,0.180865,104,146,4,6,0.010509,0.485149
不由,0.006517,0.035925,-0.064281,0.061976,100,0.181418,312,581,47,54,-0.000060,0.425743
照亮,0.006432,0.038688,-0.054382,0.080547,100,0.166245,114,149,4,7,-0.001257,0.455446
阴暗,0.006390,0.038666,-0.072628,0.071599,100,0.165257,114,107,2,7,-0.001964,0.455446
顿时,0.006381,0.039814,-0.059351,0.084139,100,0.160282,471,588,46,47,0.000715,0.445545
权威,0.006347,0.037162,-0.064674,0.067581,100,0.170780,31,144,0,5,-0.005803,0.435644
一路,0.006341,0.034549,-0.062800,0.066484,100,0.183538,462,849,14,17,0.002484,0.495050
呼唤,0.006334,0.036452,-0.067429,0.074201,100,0.173756,102,216,4,12,-0.006504,0.386139
形成,0.006324,0.039825,-0.058364,0.074178,100,0.158805,222,361,5,8,-0.004311,0.524752
憎恨,0.006301,0.036596,-0.069844,0.078833,100,0.172189,61,72,9,12,-0.000712,0.435644
不来,0.006273,0.041094,-0.073755,0.090775,100,0.152646,591,644,16,13,0.004529,0.504950
父亲,0.006164,0.039060,-0.070524,0.077489,100,0.157799,1362,5937,26,100,0.001970,0.534653
平静下来,0.006057,0.042487,-0.087874,0.089619,100,0.142572,96,102,7,6,-0.000249,0.435644
极大,0.006006,0.037771,-0.064432,0.074833,100,0.159013,101,203,3,9,-0.009095,0.386139
确实,0.005985,0.047566,-0.078735,0.088536,100,0.125829,708,1179,35,34,0.000737,0.495050
表姐,0.005912,0.042706,-0.066370,0.078533,100,0.138435,174,277,0,9,0.009033,0.554455
去世,0.005860,0.036228,-0.058691,0.080076,100,0.161765,66,215,0,7,-0.002812,0.475248
进去,0.005756,0.038781,-0.075332,0.076876,100,0.148435,1503,1439,14,15,-0.007395,0.415842
轻松,0.005667,0.038639,-0.074499,0.085547,100,0.146657,406,469,49,41,0.000483,0.564356
老天爷,0.005521,0.038659,-0.052592,0.089465,100,0.142823,138,114,2,5,-0.000311,0.455446
忙碌,0.005469,0.040019,-0.078266,0.077906,100,0.136658,222,241,4,5,0.002577,0.465347
性格,0.005447,0.037565,-0.059096,0.087791,100,0.145013,223,433,9,8,0.000091,0.445545
小姐,0.005425,0.045267,-0.079723,0.096761,100,0.119847,544,803,3,6,0.000136,0.495050
负疚,0.005412,0.034301,-0.061755,0.072186,100,0.157786,11,15,2,6,0.001105,0.540000
四个,0.005408,0.042981,-0.079206,0.078879,100,0.125813,742,699,13,9,0.001033,0.435644
炽烈,0.005400,0.031206,-0.050795,0.062318,100,0.173057,31,39,1,5,0.005120,0.564356
决定,0.005313,0.039351,-0.067452,0.079157,100,0.135017,1889,1713,20,28,0.000563,0.445545
几天,0.005299,0.039919,-0.072330,0.077055,100,0.132740,2184,2172,57,44,-0.001569,0.475248
叹道,0.005257,0.032847,-0.055244,0.063649,100,0.160043,13,78,5,5,0.004889,0.485149
免得,0.005231,0.039980,-0.083493,0.084906,100,0.130831,282,266,4,5,0.006124,0.485149
问问,0.005186,0.034801,-0.063977,0.071561,100,0.149032,458,428,9,6,0.002790,0.485149
小姑娘,0.005142,0.038798,-0.066137,0.082849,100,0.132536,233,358,4,9,-0.002706,0.435644
沸腾,0.005135,0.036833,-0.065678,0.069041,100,0.139420,172,110,12,8,0.002576,0.465347
胸膛,0.005116,0.037953,-0.061781,0.070299,100,0.134794,409,205,10,11,0.001599,0.524752
委员长,0.005073,0.036536,-0.058327,0.079584,100,0.138855,74,137,0,7,0.004046,0.504950
情感,0.005051,0.036678,-0.059233,0.078452,100,0.137718,190,318,36,30,-0.000440,0.455446
不足,0.004993,0.039757,-0.065841,0.072204,100,0.125592,148,198,1,6,0.004769,0.455446
空荡荡,0.004983,0.042457,-0.075335,0.080588,100,0.117378,56,95,6,7,0.003149,0.455446
永久,0.004864,0.035898,-0.057804,0.074537,100,0.135487,23,70,0,5,-0.000020,0.495050
默默地,0.004803,0.036375,-0.062832,0.077555,100,0.132052,358,553,32,43,0.001114,0.534653
一时,0.004797,0.039047,-0.065780,0.086132,100,0.122862,1249,1236,64,46,-0.002883,0.455446
同时,0.004784,0.037438,-0.069320,0.063494,100,0.127772,1781,1407,51,32,-0.005471,0.465347
一回,0.004769,0.040800,-0.076898,0.084847,100,0.116893,1218,852,14,12,-0.007995,0.376238
不让,0.004759,0.040940,-0.079745,0.083084,100,0.116242,1277,1225,17,22,-0.000921,0.425743
沙发,0.004613,0.035219,-0.060969,0.076233,100,0.130969,433,659,11,8,0.002916,0.475248
年轻,0.004581,0.036457,-0.066283,0.075991,100,0.125653,1199,1492,37,21,-0.005702,0.425743
自是,0.004544,0.037101,-0.074872,0.075802,100,0.122476,5,46,0,7,0.003705,0.544554
指责,0.004455,0.038193,-0.061451,0.081212,100,0.116651,70,165,0,6,0.003483,0.485149
轻蔑,0.004373,0.036780,-0.067490,0.079537,100,0.118889,161,139,3,9,-0.000555,0.534653
能力,0.004343,0.039780,-0.069456,0.073991,100,0.109187,301,523,3,8,0.002705,0.514851
发泄,0.004340,0.035749,-0.056605,0.074447,100,0.121410,111,129,23,24,0.000447,0.445545
样儿,0.004331,0.040589,-0.067818,0.084474,100,0.106696,212,223,4,7,-0.004442,0.435644
不满,0.004314,0.041009,-0.081992,0.081679,100,0.105185,442,302,51,16,-0.004983,0.514851
假如,0.004271,0.037944,-0.070699,0.065928,100,0.112571,151,530,2,12,0.009453,0.534653
妻子,0.004209,0.038039,-0.073339,0.086517,100,0.110654,418,1791,10,48,-0.002769,0.485149
一圈,0.004188,0.041501,-0.070283,0.080331,100,0.100919,227,513,2,6,-0.004551,0.455446
岳父,0.004152,0.036425,-0.065036,0.068592,100,0.113976,15,266,0,18,-0.005418,0.415842
来回,0.004149,0.042199,-0.085316,0.073994,100,0.098320,407,304,16,7,-0.001568,0.504950
未必,0.004107,0.036414,-0.066891,0.077051,100,0.112775,59,254,1,5,0.009440,0.524752
拒绝,0.004061,0.038188,-0.074690,0.081977,100,0.106349,281,577,5,16,0.000393,0.445545
一趟,0.004007,0.038220,-0.077795,0.068153,100,0.104849,516,571,4,9,-0.002775,0.455446
凶光,0.003994,0.036049,-0.065551,0.067481,100,0.110804,36,18,5,5,-0.000090,0.524752
街道,0.003946,0.039290,-0.067973,0.072467,100,0.100427,307,461,3,9,-0.004922,0.465347
看见,0.003881,0.039260,-0.076244,0.082037,100,0.098860,4859,5672,134,147,-0.005592,0.415842
脚步,0.003869,0.033840,-0.063548,0.068508,100,0.114324,768,497,24,12,-0.002914,0.465347
辛苦,0.003826,0.040459,-0.068775,0.090969,100,0.094563,292,311,4,8,0.001555,0.534653
就别,0.003764,0.037798,-0.066682,0.086602,100,0.099578,101,161,3,5,0.002813,0.485149
来人,0.003754,0.044115,-0.078657,0.090859,100,0.085107,236,333,3,5,-0.007925,0.386139
混乱,0.003654,0.036479,-0.054601,0.071291,100,0.100155,249,216,4,10,0.004531,0.485149
嫂子,0.003614,0.039783,-0.071155,0.089332,100,0.090830,409,623,3,12,0.005631,0.524752
小女孩,0.003566,0.033591,-0.061410,0.068138,100,0.106170,53,133,1,5,-0.004384,0.465347
床上,0.003541,0.036054,-0.061590,0.062726,100,0.098212,820,1633,12,27,0.002668,0.475248
简直,0.003520,0.032960,-0.068725,0.060497,100,0.106800,1091,1075,38,25,-0.000609,0.485149
记者,0.003512,0.040386,-0.072499,0.072446,100,0.086961,237,324,0,6,0.001267,0.485149
烦闷,0.003504,0.041674,-0.068997,0.078934,100,0.084094,50,62,14,23,-0.000776,0.534653
不便,0.003489,0.040785,-0.071526,0.078271,100,0.085546,199,282,8,16,-0.003815,0.504950
清晰,0.003365,0.041369,-0.080056,0.068783,100,0.081349,146,353,10,21,-0.000396,0.455446
主动,0.003347,0.043728,-0.081781,0.093401,100,0.076531,308,534,5,11,0.010630,0.594059
玲玲,0.003345,0.040411,-0.093260,0.077605,100,0.082767,51,390,0,7,0.003104,0.495050
时不时,0.003276,0.038607,-0.080024,0.082895,100,0.084862,46,104,2,5,0.004731,0.514851
脚下,0.003203,0.037242,-0.067397,0.068919,100,0.085992,405,440,8,10,0.003760,0.504950
显然,0.003185,0.043676,-0.087432,0.089503,100,0.072918,659,762,11,12,0.003275,0.485149
毫不犹豫,0.003166,0.040948,-0.082720,0.087013,100,0.077319,59,111,1,5,0.005929,0.564356
一口气,0.003146,0.037135,-0.062320,0.068545,100,0.084711,1048,810,37,37,-0.002498,0.435644
告别,0.003083,0.035448,-0.065335,0.065873,100,0.086983,184,358,3,8,-0.006639,0.495050
麻雀,0.002961,0.039286,-0.082086,0.069797,100,0.075377,118,151,4,6,0.001079,0.495050
汽车,0.002925,0.039628,-0.077979,0.068084,100,0.073805,948,799,5,9,-0.003109,0.475248
开口,0.002885,0.035653,-0.072184,0.074608,100,0.080926,974,836,23,12,-0.010591,0.376238
为什么,0.002859,0.042406,-0.071908,0.077489,100,0.067428,2992,3379,60,93,-0.004596,0.475248
体会,0.002821,0.042416,-0.074546,0.070947,100,0.066510,196,241,7,9,-0.003643,0.504950
手中,0.002808,0.039183,-0.067471,0.081591,100,0.071660,362,990,6,14,-0.009138,0.415842
积蓄,0.002797,0.035135,-0.055666,0.071158,100,0.079598,39,91,0,6,0.001468,0.524752
小毛,0.002772,0.039839,-0.056907,0.077130,100,0.069576,409,1232,1,25,-0.009960,0.415842
那儿,0.002758,0.040012,-0.066585,0.073222,100,0.068937,1164,1876,14,23,0.000850,0.524752
几年,0.002742,0.036993,-0.061374,0.072247,100,0.074132,768,974,6,13,0.000470,0.534653
摇摇晃晃,0.002730,0.036055,-0.076497,0.050151,100,0.075719,76,140,3,6,0.003804,0.554455
冲口而出,0.002695,0.035835,-0.065916,0.069153,100,0.075219,13,13,0,5,0.001641,0.504950
